index,label,prediction
309,0,0
310,0,0
311,0,0
312,0,0
313,0,0
314,0,0
315,0,0
316,0,0
317,0,1
318,0,0
319,0,1
320,0,0
321,0,0
322,0,1
323,0,0
324,0,0
325,0,0
326,0,0
327,0,1
328,1,1
329,1,1
330,1,1
331,1,1
332,1,1
333,1,1
334,1,1
335,1,1
336,1,1
337,1,1
338,1,1
339,1,1
340,1,1
341,1,1
342,1,1
343,1,1
344,1,1
345,1,1
346,1,1
347,1,1
348,1,1
349,1,1
350,1,1
351,1,1
352,1,1
353,1,1
354,1,1
355,1,1
356,1,1
357,1,1
358,1,1
359,1,1
360,1,1
361,1,1
362,1,1
363,1,1
364,1,1
365,1,1
366,1,1
367,1,1
368,1,1
369,1,1
370,1,1
371,1,1
372,1,1
373,1,1
374,1,1
375,1,1
376,1,1
377,1,1
378,1,1
379,1,1
380,1,1
381,1,1
382,1,1
383,1,0
384,1,1
385,1,1
386,1,1
387,1,1
388,1,0
389,1,0
390,1,0
391,1,0
392,1,0
393,1,0
394,1,0
395,1,1
396,1,0
397,1,0
398,1,0
399,1,1
400,1,1
401,1,0
402,1,0
403,1,0
404,1,1
405,1,0
406,1,0
407,1,0
408,1,0
409,1,1
410,1,0
411,1,0
412,1,1
413,1,0
414,1,1
415,1,1
416,1,0
417,1,1
418,1,1
419,1,0
420,1,1
421,1,1
422,1,1
423,1,0
424,1,1
425,1,1
426,1,0
427,1,0
428,1,0
429,1,0
430,1,0
431,1,0
432,1,0
433,1,0
434,1,0
435,1,0
436,1,0
437,1,0
438,1,0
439,1,0
440,1,0
441,1,0
442,1,0
443,1,0
444,1,0
445,1,0
446,1,0
447,1,0
448,1,0
449,1,1
450,1,1
451,1,0
452,1,1
453,1,0
454,1,0
455,1,0
456,1,0
457,1,0
458,1,0
459,1,0
460,1,1
461,1,1
462,1,0
463,1,0
464,1,1
465,1,0
466,1,0
467,1,0
468,1,1
469,1,1
470,1,1
471,1,1
472,1,1
473,1,1
474,1,1
475,1,1
476,1,1
477,1,1
478,1,1
479,1,1
480,1,1
481,1,1
482,1,1
483,1,1
484,1,1
485,1,1
486,1,1
487,1,1
488,1,1
489,1,1
490,1,1
491,1,0
492,1,1
493,1,1
494,1,1
495,1,1
496,1,1
497,1,1
498,1,0
499,1,1
500,1,1
501,1,0
502,1,1
503,1,1
504,1,1
505,1,1
506,1,0
507,1,0
508,1,1
509,1,1
510,1,1
511,1,1
512,1,1
513,1,1
514,1,1
515,1,1
516,1,1
517,1,1
518,1,1
519,1,1
520,1,1
521,1,1
522,1,1
523,1,1
524,1,1
525,1,1
526,1,1
527,1,1
528,1,0
529,1,0
530,1,0
531,1,0
532,1,0
533,1,0
534,1,0
535,1,0
536,1,0
537,1,1
538,1,0
539,1,0
540,1,1
541,1,0
542,1,1
543,1,0
544,1,0
545,1,0
546,1,0
547,1,0
548,1,0
549,1,1
550,1,0
551,1,0
552,1,0
553,1,1
554,1,0
555,1,1
556,1,0
557,1,0
558,1,1
559,1,0
560,1,0
561,1,0
562,1,0
563,1,1
564,1,1
565,1,1
566,1,0
567,1,0
568,1,0
569,1,0
570,1,0
571,1,0
572,1,0
573,1,0
574,1,0
575,1,0
576,1,0
577,1,0
578,1,0
579,1,0
580,1,0
581,1,0
582,1,0
583,1,0
584,1,0
585,1,1
586,1,0
587,1,0
588,1,0
589,1,1
590,1,0
591,1,0
592,1,0
593,1,0
594,1,0
595,1,1
596,1,1
597,1,0
598,1,1
599,1,0
600,1,1
601,1,0
602,1,0
603,1,1
604,1,1
605,1,0
606,1,0
607,1,1
608,1,1
609,1,1
610,1,1
611,1,1
612,1,1
613,1,1
614,1,1
615,1,1
616,1,1
617,1,1
618,1,1
619,1,1
620,1,1
621,1,1
622,1,1
623,1,1
624,1,1
625,1,1
626,1,1
627,1,1
628,1,1
629,1,1
630,1,1
631,1,1
632,1,1
633,1,1
634,1,1
635,1,1
636,1,1
637,1,0
638,1,0
639,1,1
640,1,0
641,1,0
642,1,1
643,1,1
644,1,1
645,1,1
646,1,1
647,1,1
648,1,1
649,1,1
650,1,1
651,1,1
652,1,1
653,1,1
654,1,1
655,1,1
656,1,1
657,1,1
658,1,1
659,1,1
660,1,1
661,1,1
662,1,1
663,1,1
664,1,1
665,1,1
666,1,0
667,1,1
668,1,0
669,1,0
670,1,0
671,1,0
672,1,1
673,1,0
674,1,0
675,1,0
676,1,0
677,1,0
678,1,0
679,1,1
680,1,0
681,1,0
682,1,0
683,1,0
684,1,1
685,1,0
686,1,1
687,1,1
688,1,1
689,1,1
690,1,0
691,1,0
692,1,1
693,1,1
694,1,0
695,1,1
696,1,0
697,1,0
698,1,1
699,1,1
700,1,0
701,1,1
702,1,1
703,1,1
704,1,0
705,1,1
706,1,1
707,1,1
708,1,0
709,1,0
710,1,0
711,1,0
712,1,0
713,1,0
714,1,0
715,1,0
716,1,0
717,1,0
718,1,0
719,1,0
720,1,0
721,1,0
722,1,0
723,1,0
724,1,0
725,1,0
726,1,0
727,1,0
728,1,1
729,1,0
730,1,1
731,1,0
732,1,1
733,1,0
734,1,1
735,1,1
736,1,1
737,1,1
738,1,0
739,1,0
740,1,0
741,1,0
742,1,1
743,1,1
744,1,1
745,1,1
746,1,1
747,1,1
748,1,1
749,1,1
750,1,1
751,1,1
752,1,1
753,1,1
754,1,1
755,1,1
756,1,1
757,1,1
758,1,1
759,1,1
760,1,1
761,1,1
762,1,1
763,1,1
764,1,1
765,1,1
766,1,1
767,1,1
768,1,1
769,1,1
770,1,1
771,1,1
772,1,1
773,1,1
774,1,1
775,1,1
776,1,1
777,1,1
778,1,1
779,1,0
780,1,0
781,1,1
782,1,1
783,1,0
784,1,1
785,1,1
786,1,1
787,1,1
788,1,1
789,1,1
790,1,1
791,1,1
792,1,1
793,1,1
794,1,1
795,1,1
796,1,1
797,1,1
798,1,1
799,1,1
800,1,1
801,1,1
802,1,0
803,1,1
804,1,1
805,1,1
806,1,1
807,1,1
808,1,0
809,1,1
810,1,0
811,1,0
812,1,0
813,1,0
814,1,0
815,1,1
816,1,0
817,1,1
818,1,1
819,1,0
820,1,1
821,1,0
822,1,0
823,1,0
824,1,0
825,1,0
826,1,0
827,1,0
828,1,1
829,1,1
830,1,1
831,1,0
832,1,0
833,1,0
834,1,0
835,1,0
836,1,0
837,1,1
838,1,1
839,1,1
840,1,0
841,1,0
842,1,0
843,1,1
844,1,1
845,1,1
846,1,1
847,1,1
848,1,0
849,1,0
850,1,0
851,1,0
852,1,0
853,1,0
854,1,0
855,1,0
856,1,0
857,1,0
858,1,0
859,1,0
860,1,0
861,1,0
862,1,0
863,1,0
864,1,0
865,1,0
866,1,0
867,1,0
868,1,0
869,1,0
870,1,1
871,1,0
872,1,1
873,1,0
874,1,0
875,1,1
876,1,1
877,1,0
878,1,0
879,1,0
880,1,0
881,1,1
882,1,0
883,1,0
884,1,0
885,1,0
886,1,0
887,1,1
888,0,1
889,0,1
890,0,1
891,0,1
892,0,1
893,0,1
894,0,1
895,0,1
896,0,1
897,0,1
898,0,1
899,0,1
900,0,1
901,0,1
902,0,1
903,0,1
904,0,1
905,0,1
906,0,1
907,0,1
908,0,0
909,0,1
910,0,0
911,0,1
912,0,1
913,0,1
914,0,0
915,0,0
916,0,1
917,0,1
918,0,1
919,0,1
920,0,1
921,0,0
922,0,0
923,0,1
924,0,1
925,0,1
926,0,1
927,0,1
928,0,1
929,0,0
930,0,0
931,0,1
932,0,1
933,0,0
934,0,1
935,0,1
936,0,1
937,0,1
938,0,1
939,0,1
940,0,1
941,0,1
942,0,1
943,0,1
944,0,1
945,0,1
946,0,1
947,0,1
948,0,0
949,0,0
950,0,0
951,0,0
952,0,0
953,0,0
954,0,0
955,0,0
956,0,0
957,0,0
958,0,0
959,0,0
960,0,0
961,0,1
962,0,0
963,0,0
964,0,0
965,0,0
966,0,0
967,0,0
968,0,1
969,0,0
970,0,0
971,0,1
972,0,0
973,0,1
974,0,0
975,0,0
976,0,0
977,0,0
978,0,1
979,0,1
980,0,0
981,0,0
982,0,0
983,0,0
984,0,1
985,0,0
986,0,1
987,0,1
988,0,1
989,0,0
990,0,0
991,0,0
992,0,0
993,0,0
994,0,0
995,0,0
996,0,0
997,0,0
998,0,0
999,0,0
1000,0,0
1001,0,0
1002,0,0
1003,0,0
1004,0,0
1005,0,0
1006,0,0
1007,0,0
1008,0,0
1009,0,0
1010,0,0
1011,0,0
1012,0,0
1013,0,1
1014,0,1
1015,0,0
1016,0,0
1017,0,0
1018,0,0
1019,0,0
1020,0,0
1021,0,0
1022,0,0
1023,0,0
1024,0,0
1025,0,0
1026,0,0
1027,0,0
1028,0,1
1029,0,1
1030,0,1
1031,0,1
1032,0,1
1033,0,1
1034,0,1
1035,0,1
1036,0,1
1037,0,1
1038,0,1
1039,0,1
1040,0,1
1041,0,0
1042,0,0
1043,0,1
1044,0,1
1045,0,1
1046,0,1
1047,0,1
1048,0,1
1049,0,1
1050,0,1
1051,0,1
1052,0,1
1053,0,1
1054,0,1
1055,0,1
1056,0,1
1057,0,1
1058,0,1
1059,0,1
1060,0,1
1061,0,1
1062,0,0
1063,0,0
1064,0,1
1065,0,1
1066,0,0
1067,0,1
1068,0,1
1069,0,1
1070,0,1
1071,0,1
1072,0,1
1073,0,1
1074,0,0
1075,0,1
1076,0,1
1077,0,1
1078,0,1
1079,0,1
1080,0,1
1081,0,0
1082,0,0
1083,0,1
1084,0,1
1085,0,1
1086,0,1
1087,0,1
1088,0,1
1089,0,1
1090,0,1
1091,0,1
1092,0,1
1093,0,1
1094,0,1
1095,0,1
1096,0,1
1097,0,1
1098,0,1
1099,0,1
1100,0,1
1101,0,0
1102,0,1
1103,0,1
1104,0,1
1105,0,1
1106,0,1
1107,0,1
1108,0,1
1109,0,1
1110,0,1
1111,0,0
1112,0,1
1113,0,1
1114,0,1
1115,0,1
1116,0,1
1117,0,1
1118,0,0
1119,0,0
1120,0,0
1121,0,0
1122,0,0
1123,0,1
1124,0,0
1125,0,1
1126,0,0
1127,0,0
1128,0,1
1129,0,0
1130,0,0
1131,0,0
1132,0,1
1133,0,0
1134,0,0
1135,0,1
1136,0,0
1137,0,0
1138,0,1
1139,0,1
1140,0,0
1141,0,1
1142,0,1
1143,0,1
1144,0,1
1145,0,0
1146,0,1
1147,0,0
1148,0,0
1149,0,0
1150,0,0
1151,0,1
1152,0,0
1153,0,0
1154,0,0
1155,0,1
1156,0,0
1157,0,0
1158,0,0
1159,0,0
1160,0,0
1161,0,0
1162,0,0
1163,0,0
1164,0,1
1165,0,0
1166,0,0
1167,0,0
1168,0,1
1169,0,1
1170,0,0
1171,0,0
1172,0,0
1173,0,1
1174,0,0
1175,0,0
1176,0,1
1177,0,0
1178,0,0
1179,0,0
1180,0,0
1181,0,0
1182,0,0
1183,0,0
1184,0,0
1185,0,0
1186,0,0
1187,0,0
1188,0,0
1189,0,0
1190,0,0
1191,0,0
1192,0,0
1193,0,0
1194,0,0
1195,0,0
1196,0,0
1197,0,0
1198,0,0
1199,0,0
1200,0,0
1201,0,0
1202,0,0
1203,0,0
1204,0,0
1205,0,0
1206,0,0
1207,0,0
1208,0,1
1209,0,1
1210,0,0
1211,0,0
1212,0,0
1213,0,0
1214,0,0
1215,0,0
1216,0,0
1217,0,0
1218,0,0
1219,0,0
1220,0,1
1221,0,0
1222,0,0
1223,0,0
1224,0,0
1225,0,1
1226,0,0
1227,0,1
1228,0,0
1229,0,0
1230,0,0
1231,0,1
1232,0,0
1233,0,0
1234,0,0
1235,0,0
1236,0,0
1237,0,0
1238,0,1
1239,0,1
1240,0,1
1241,0,1
1242,0,1
1243,0,1
1244,0,1
1245,0,1
1246,0,1
1247,0,1
1248,0,1
1249,0,1
1250,0,1
1251,0,1
1252,0,1
1253,0,1
1254,0,1
1255,0,1
1256,0,1
1257,0,1
1258,0,1
1259,0,1
1260,0,1
1261,0,1
1262,0,1
1263,0,1
1264,0,0
1265,0,1
1266,0,1
1267,0,1
1268,0,1
1269,0,0
1270,0,1
1271,0,1
1272,0,1
1273,0,1
1274,0,1
1275,0,1
1276,0,1
1277,0,1
1278,0,1
1279,0,1
1280,0,1
1281,0,1
1282,0,1
1283,0,1
1284,0,1
1285,0,1
1286,0,1
1287,0,1
1288,0,1
1289,0,1
1290,0,1
1291,0,1
1292,0,1
1293,0,1
1294,0,1
1295,0,1
1296,0,1
1297,0,1
1298,0,1
1299,0,0
1300,0,0
1301,0,1
1302,0,0
1303,0,1
1304,0,0
1305,0,1
1306,0,0
1307,0,0
1308,0,0
1309,0,0
1310,0,1
1311,0,1
1312,0,0
1313,0,1
1314,0,0
1315,0,1
1316,0,1
1317,0,1
1318,0,0
1319,0,0
1320,0,0
1321,0,0
1322,0,0
1323,0,1
1324,0,0
1325,0,1
1326,0,0
1327,0,1
1328,0,0
1329,0,0
1330,0,0
1331,0,0
1332,0,1
1333,0,0
1334,0,0
1335,0,0
1336,0,0
1337,0,0
1338,0,0
1339,0,0
1340,0,0
1341,0,0
1342,0,0
1343,0,0
1344,0,0
1345,0,0
1346,0,0
1347,0,0
1348,0,0
1349,0,0
1350,0,0
1351,0,0
1352,0,0
1353,0,0
1354,0,0
1355,0,0
1356,0,0
1357,0,0
1358,0,0
1359,0,0
1360,0,0
1361,0,0
1362,0,0
1363,0,0
1364,0,0
1365,0,1
1366,0,0
1367,0,0
1368,0,0
1369,0,0
1370,0,0
1371,0,0
1372,0,0
1373,0,1
1374,0,1
1375,0,0
1376,0,1
1377,0,0
1378,1,1
1379,1,1
1380,1,1
1381,1,1
1382,1,1
1383,1,1
1384,1,1
1385,1,1
1386,1,1
1387,1,1
1388,1,1
1389,1,1
1390,1,1
1391,1,1
1392,1,1
1393,1,1
1394,1,1
1395,1,1
1396,1,1
1397,1,1
1398,1,1
1399,1,1
1400,1,1
1401,1,1
1402,1,1
1403,1,1
1404,1,0
1405,1,0
1406,1,1
1407,1,1
1408,1,1
1409,1,1
1410,1,1
1411,1,1
1412,1,1
1413,1,1
1414,1,1
1415,1,1
1416,1,0
1417,1,0
1418,1,1
1419,1,1
1420,1,1
1421,1,1
1422,1,1
1423,1,1
1424,1,1
1425,1,1
1426,1,1
1427,1,1
1428,1,1
1429,1,1
1430,1,1
1431,1,1
1432,1,1
1433,1,1
1434,1,1
1435,1,1
1436,1,1
1437,1,1
1438,1,1
1439,1,1
1440,1,1
1441,1,0
1442,1,0
1443,1,1
1444,1,0
1445,1,0
1446,1,0
1447,1,0
1448,1,0
1449,1,0
1450,1,1
1451,1,0
1452,1,0
1453,1,0
1454,1,0
1455,1,1
1456,1,0
1457,1,0
1458,1,0
1459,1,1
1460,1,0
1461,1,1
1462,1,1
1463,1,0
1464,1,0
1465,1,1
1466,1,1
1467,1,0
1468,1,1
1469,1,0
1470,1,0
1471,1,1
1472,1,0
1473,1,0
1474,1,0
1475,1,1
1476,1,0
1477,1,0
1478,1,0
1479,1,0
1480,1,0
1481,1,1
1482,1,1
1483,1,0
1484,1,0
1485,1,0
1486,1,0
1487,1,0
1488,1,0
1489,1,0
1490,1,0
1491,1,0
1492,1,0
1493,1,0
1494,1,0
1495,1,0
1496,1,0
1497,1,0
1498,1,0
1499,1,0
1500,1,0
1501,1,0
1502,1,0
1503,1,0
1504,1,0
1505,1,0
1506,1,0
1507,1,1
1508,1,0
1509,1,1
1510,1,0
1511,1,0
1512,1,0
1513,1,0
1514,1,0
1515,1,1
1516,1,0
1517,1,0
1518,1,0
1519,1,0
1520,1,0
1521,1,0
1522,1,1
1523,1,1
1524,1,1
1525,1,1
1526,1,1
1527,1,1
1528,1,1
1529,1,1
1530,1,1
1531,1,1
1532,1,1
1533,1,1
1534,1,1
1535,1,1
1536,1,1
1537,1,1
1538,1,1
1539,1,1
1540,1,1
1541,1,1
1542,1,1
1543,1,1
1544,1,1
1545,1,0
1546,1,1
1547,1,1
1548,1,1
1549,1,1
1550,1,1
1551,1,1
1552,1,1
1553,1,1
1554,1,1
1555,1,0
1556,1,1
1557,1,1
1558,1,1
1559,1,1
1560,1,1
1561,1,1
1562,1,0
1563,1,1
1564,1,1
1565,1,1
1566,1,1
1567,1,1
1568,1,1
1569,1,1
1570,1,1
1571,1,1
1572,1,1
1573,1,1
1574,1,1
1575,1,1
1576,1,1
1577,1,0
1578,1,1
1579,1,1
1580,1,1
1581,1,1
1582,1,1
1583,1,1
1584,1,1
1585,1,1
1586,1,1
1587,1,1
1588,1,1
1589,1,0
1590,1,0
1591,1,0
1592,1,0
1593,1,0
1594,1,0
1595,1,0
1596,1,0
1597,1,1
1598,1,0
1599,1,0
1600,1,0
1601,1,0
1602,1,0
1603,1,0
1604,1,0
1605,1,1
1606,1,0
1607,1,0
1608,1,0
1609,1,0
1610,1,1
1611,1,1
1612,1,1
1613,1,0
1614,1,1
1615,1,0
1616,1,0
1617,1,0
1618,1,1
1619,1,0
1620,1,0
1621,1,0
1622,1,0
1623,1,0
1624,1,1
1625,1,0
1626,1,0
1627,1,0
1628,1,0
1629,1,0
1630,1,0
1631,1,0
1632,1,0
1633,1,0
1634,1,0
1635,1,0
1636,1,0
1637,1,0
1638,1,0
1639,1,0
1640,1,0
1641,1,0
1642,1,0
1643,1,0
1644,1,0
1645,1,0
1646,1,0
1647,1,0
1648,1,0
1649,1,0
1650,1,1
1651,1,0
1652,1,0
1653,1,0
1654,1,0
1655,1,0
1656,1,0
1657,1,1
1658,1,0
1659,1,1
1660,1,0
1661,1,0
1662,1,0
1663,1,0
1664,1,0
1665,1,0
1666,1,0
1667,1,0
1668,1,1
1669,1,1
1670,1,1
1671,1,1
1672,1,1
1673,1,1
1674,1,1
1675,1,1
1676,1,1
1677,1,1
1678,1,1
1679,1,1
1680,1,1
1681,1,1
1682,1,1
1683,1,1
1684,1,1
1685,1,1
1686,1,1
1687,1,1
1688,1,1
1689,1,1
1690,1,1
1691,1,1
1692,1,1
1693,1,1
1694,1,1
1695,1,1
1696,1,1
1697,1,1
1698,1,1
1699,1,1
1700,1,1
1701,1,1
1702,1,1
1703,1,1
1704,1,1
1705,1,1
1706,1,0
1707,1,1
1708,1,1
1709,1,1
1710,1,1
1711,1,1
1712,1,1
1713,1,1
1714,1,1
1715,1,1
1716,1,1
1717,1,1
1718,1,1
1719,1,1
1720,1,1
1721,1,1
1722,1,1
1723,1,1
1724,1,1
1725,1,0
1726,1,1
1727,1,1
1728,1,1
1729,1,0
1730,1,1
1731,1,0
1732,1,0
1733,1,0
1734,1,0
1735,1,0
1736,1,0
1737,1,0
1738,1,0
1739,1,0
1740,1,0
1741,1,0
1742,1,0
1743,1,0
1744,1,0
1745,1,0
1746,1,0
1747,1,1
1748,1,1
1749,1,0
1750,1,0
1751,1,0
1752,1,0
1753,1,0
1754,1,1
1755,1,1
1756,1,0
1757,1,0
1758,1,0
1759,1,0
1760,1,1
1761,1,0
1762,1,0
1763,1,0
1764,1,0
1765,1,0
1766,1,0
1767,1,0
1768,1,0
1769,1,0
1770,1,0
1771,1,0
1772,1,0
1773,1,0
1774,1,0
1775,1,0
1776,1,0
1777,1,0
1778,1,0
1779,1,0
1780,1,0
1781,1,0
1782,1,0
1783,1,0
1784,1,0
1785,1,0
1786,1,0
1787,1,0
1788,1,0
1789,1,1
1790,1,0
1791,1,0
1792,1,0
1793,1,0
1794,1,0
1795,1,0
1796,1,1
1797,1,0
1798,1,0
1799,1,0
1800,1,1
1801,1,0
1802,1,0
1803,1,0
1804,1,1
1805,1,0
1806,1,1
1807,1,0
1808,1,1
1809,1,1
1810,1,1
1811,1,1
1812,1,1
1813,1,1
1814,1,1
1815,1,1
1816,1,1
1817,1,1
1818,1,1
1819,1,1
1820,1,1
1821,1,1
1822,1,1
1823,1,1
1824,1,1
1825,1,1
1826,1,1
1827,1,1
1828,1,1
1829,1,0
1830,1,1
1831,1,1
1832,1,1
1833,1,0
1834,1,1
1835,1,0
1836,1,1
1837,1,1
1838,1,0
1839,1,1
1840,1,1
1841,1,1
1842,1,1
1843,1,1
1844,1,1
1845,1,1
1846,1,1
1847,1,1
1848,1,1
1849,1,1
1850,1,1
1851,1,1
1852,1,1
1853,1,1
1854,1,1
1855,1,1
1856,1,1
1857,1,1
1858,1,1
1859,1,1
1860,1,1
1861,1,1
1862,1,1
1863,1,1
1864,1,1
1865,1,1
1866,1,1
1867,1,1
1868,1,1
1869,1,0
1870,1,0
1871,1,1
1872,1,0
1873,1,0
1874,1,1
1875,1,0
1876,1,0
1877,1,1
1878,1,1
1879,1,0
1880,1,0
1881,1,0
1882,1,0
1883,1,1
1884,1,1
1885,1,1
1886,1,0
1887,1,0
1888,1,1
1889,1,0
1890,1,1
1891,1,0
1892,1,0
1893,1,0
1894,1,1
1895,1,0
1896,1,0
1897,1,1
1898,1,0
1899,1,1
1900,1,0
1901,1,1
1902,1,0
1903,1,1
1904,1,0
1905,1,0
1906,1,1
1907,1,0
1908,1,0
1909,1,0
1910,1,0
1911,1,0
1912,1,0
1913,1,0
1914,1,0
1915,1,0
1916,1,0
1917,1,0
1918,1,0
1919,1,0
1920,1,0
1921,1,0
1922,1,0
1923,1,0
1924,1,0
1925,1,0
1926,1,0
1927,1,0
1928,1,1
1929,1,1
1930,1,1
1931,1,0
1932,1,0
1933,1,0
1934,1,0
1935,1,0
1936,1,0
1937,1,0
1938,1,0
1939,1,1
1940,1,0
1941,1,1
1942,1,0
1943,1,1
1944,1,0
1945,1,0
1946,1,0
1947,1,0
1948,0,1
1949,0,0
1950,0,0
1951,0,0
1952,0,1
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,1
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,1
1964,0,1
1965,0,0
1966,0,0
1967,0,1
1968,0,0
1969,0,0
1970,0,0
1971,0,1
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,1
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,1
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,1
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
2020,0,0
2021,0,0
2022,0,0
2023,0,0
2024,0,0
2025,0,0
2026,0,0
2027,0,0
2028,0,0
2029,0,0
2030,0,0
2031,0,0
2032,0,0
2033,0,0
2034,0,0
2035,0,0
2036,0,0
2037,0,0
2038,0,0
2039,0,0
2040,0,0
2041,0,0
2042,0,0
2043,0,0
2044,0,0
2045,0,0
2046,0,0
2047,0,0
2048,1,1
2049,1,1
2050,1,1
2051,1,1
2052,1,1
2053,1,1
2054,1,1
2055,1,1
2056,1,1
2057,1,1
2058,1,1
2059,1,1
2060,1,1
2061,1,1
2062,1,1
2063,1,1
2064,1,1
2065,1,1
2066,1,1
2067,1,1
2068,1,1
2069,1,1
2070,1,1
2071,1,1
2072,1,0
2073,1,1
2074,1,1
2075,1,1
2076,1,1
2077,1,1
2078,1,1
2079,1,1
2080,1,1
2081,1,1
2082,1,1
2083,1,1
2084,1,1
2085,1,0
2086,1,1
2087,1,1
2088,1,1
2089,1,0
2090,1,1
2091,1,1
2092,1,1
2093,1,1
2094,1,1
2095,1,1
2096,1,1
2097,1,0
2098,1,1
2099,1,0
2100,1,1
2101,1,1
2102,1,1
2103,1,1
2104,1,1
2105,1,1
2106,1,1
2107,1,0
2108,1,1
2109,1,1
2110,1,1
2111,1,0
2112,1,1
2113,1,1
2114,1,0
2115,1,0
2116,1,0
2117,1,0
2118,1,0
2119,1,0
2120,1,0
2121,1,0
2122,1,0
2123,1,0
2124,1,1
2125,1,0
2126,1,0
2127,1,0
2128,1,0
2129,1,0
2130,1,1
2131,1,1
2132,1,0
2133,1,1
2134,1,0
2135,1,0
2136,1,0
2137,1,0
2138,1,0
2139,1,0
