index,label,prediction
309,0,0
310,0,1
311,0,0
312,0,0
313,0,0
314,0,1
315,0,0
316,0,0
317,0,0
318,0,0
319,0,1
320,0,0
321,0,0
322,0,1
323,0,1
324,0,0
325,0,0
326,0,0
327,0,0
328,1,1
329,1,0
330,1,1
331,1,1
332,1,0
333,1,1
334,1,0
335,1,1
336,1,1
337,1,1
338,1,0
339,1,0
340,1,1
341,1,1
342,1,1
343,1,0
344,1,0
345,1,0
346,1,0
347,1,1
348,1,1
349,1,1
350,1,1
351,1,0
352,1,1
353,1,0
354,1,1
355,1,0
356,1,1
357,1,1
358,1,1
359,1,1
360,1,0
361,1,1
362,1,0
363,1,1
364,1,1
365,1,1
366,1,0
367,1,0
368,1,0
369,1,0
370,1,1
371,1,1
372,1,1
373,1,1
374,1,0
375,1,1
376,1,0
377,1,0
378,1,1
379,1,0
380,1,1
381,1,0
382,1,0
383,1,1
384,1,0
385,1,1
386,1,0
387,1,0
388,1,1
389,1,0
390,1,1
391,1,0
392,1,1
393,1,0
394,1,1
395,1,1
396,1,1
397,1,1
398,1,1
399,1,1
400,1,0
401,1,1
402,1,0
403,1,1
404,1,1
405,1,1
406,1,1
407,1,0
408,1,0
409,1,0
410,1,0
411,1,1
412,1,0
413,1,0
414,1,1
415,1,0
416,1,0
417,1,0
418,1,0
419,1,1
420,1,1
421,1,0
422,1,1
423,1,1
424,1,0
425,1,1
426,1,1
427,1,1
428,1,1
429,1,0
430,1,0
431,1,0
432,1,0
433,1,1
434,1,0
435,1,0
436,1,0
437,1,0
438,1,1
439,1,1
440,1,0
441,1,1
442,1,0
443,1,0
444,1,1
445,1,0
446,1,0
447,1,0
448,1,0
449,1,1
450,1,1
451,1,0
452,1,1
453,1,1
454,1,1
455,1,1
456,1,0
457,1,1
458,1,0
459,1,0
460,1,0
461,1,0
462,1,0
463,1,0
464,1,0
465,1,0
466,1,0
467,1,0
468,1,1
469,1,0
470,1,0
471,1,0
472,1,0
473,1,0
474,1,0
475,1,0
476,1,1
477,1,1
478,1,1
479,1,1
480,1,1
481,1,0
482,1,0
483,1,1
484,1,0
485,1,1
486,1,0
487,1,1
488,1,0
489,1,0
490,1,1
491,1,1
492,1,0
493,1,1
494,1,1
495,1,0
496,1,1
497,1,0
498,1,1
499,1,0
500,1,0
501,1,1
502,1,1
503,1,1
504,1,1
505,1,0
506,1,1
507,1,1
508,1,0
509,1,1
510,1,0
511,1,0
512,1,0
513,1,0
514,1,0
515,1,0
516,1,0
517,1,0
518,1,0
519,1,0
520,1,0
521,1,0
522,1,0
523,1,0
524,1,0
525,1,0
526,1,0
527,1,0
528,1,1
529,1,1
530,1,1
531,1,1
532,1,0
533,1,1
534,1,1
535,1,0
536,1,0
537,1,1
538,1,1
539,1,1
540,1,1
541,1,0
542,1,0
543,1,1
544,1,0
545,1,1
546,1,1
547,1,0
548,1,1
549,1,0
550,1,0
551,1,0
552,1,0
553,1,0
554,1,0
555,1,0
556,1,0
557,1,0
558,1,1
559,1,0
560,1,1
561,1,0
562,1,0
563,1,0
564,1,1
565,1,0
566,1,1
567,1,0
568,1,0
569,1,0
570,1,0
571,1,0
572,1,0
573,1,0
574,1,0
575,1,0
576,1,0
577,1,0
578,1,0
579,1,0
580,1,0
581,1,1
582,1,0
583,1,0
584,1,0
585,1,1
586,1,0
587,1,0
588,1,0
589,1,1
590,1,1
591,1,1
592,1,0
593,1,0
594,1,1
595,1,1
596,1,1
597,1,1
598,1,1
599,1,1
600,1,0
601,1,0
602,1,0
603,1,0
604,1,0
605,1,1
606,1,0
607,1,1
608,1,1
609,1,0
610,1,1
611,1,0
612,1,0
613,1,1
614,1,0
615,1,1
616,1,0
617,1,0
618,1,0
619,1,0
620,1,1
621,1,1
622,1,1
623,1,1
624,1,1
625,1,0
626,1,1
627,1,0
628,1,1
629,1,0
630,1,1
631,1,1
632,1,0
633,1,0
634,1,1
635,1,0
636,1,1
637,1,1
638,1,1
639,1,1
640,1,1
641,1,0
642,1,1
643,1,1
644,1,0
645,1,1
646,1,1
647,1,0
648,1,0
649,1,0
650,1,0
651,1,0
652,1,0
653,1,0
654,1,1
655,1,0
656,1,0
657,1,0
658,1,0
659,1,0
660,1,1
661,1,1
662,1,0
663,1,0
664,1,0
665,1,0
666,1,0
667,1,0
668,1,1
669,1,1
670,1,1
671,1,1
672,1,1
673,1,1
674,1,1
675,1,1
676,1,0
677,1,0
678,1,1
679,1,1
680,1,0
681,1,1
682,1,1
683,1,1
684,1,1
685,1,0
686,1,1
687,1,0
688,1,1
689,1,0
690,1,0
691,1,0
692,1,0
693,1,1
694,1,0
695,1,0
696,1,0
697,1,0
698,1,0
699,1,1
700,1,0
701,1,0
702,1,0
703,1,1
704,1,1
705,1,0
706,1,0
707,1,1
708,1,0
709,1,1
710,1,0
711,1,0
712,1,1
713,1,1
714,1,0
715,1,0
716,1,0
717,1,0
718,1,0
719,1,0
720,1,0
721,1,0
722,1,0
723,1,1
724,1,0
725,1,0
726,1,0
727,1,0
728,1,1
729,1,0
730,1,0
731,1,1
732,1,0
733,1,1
734,1,1
735,1,0
736,1,1
737,1,0
738,1,0
739,1,1
740,1,1
741,1,0
742,1,0
743,1,0
744,1,1
745,1,0
746,1,1
747,1,1
748,1,1
749,1,1
750,1,1
751,1,0
752,1,1
753,1,1
754,1,0
755,1,1
756,1,1
757,1,0
758,1,1
759,1,1
760,1,0
761,1,1
762,1,0
763,1,1
764,1,0
765,1,0
766,1,1
767,1,0
768,1,0
769,1,1
770,1,1
771,1,1
772,1,1
773,1,0
774,1,0
775,1,1
776,1,0
777,1,0
778,1,1
779,1,0
780,1,1
781,1,0
782,1,0
783,1,0
784,1,0
785,1,0
786,1,1
787,1,1
788,1,0
789,1,1
790,1,0
791,1,0
792,1,0
793,1,1
794,1,0
795,1,0
796,1,0
797,1,0
798,1,0
799,1,0
800,1,0
801,1,1
802,1,0
803,1,0
804,1,1
805,1,0
806,1,1
807,1,1
808,1,1
809,1,1
810,1,0
811,1,1
812,1,0
813,1,0
814,1,1
815,1,1
816,1,1
817,1,1
818,1,1
819,1,1
820,1,1
821,1,0
822,1,1
823,1,1
824,1,0
825,1,1
826,1,0
827,1,1
828,1,0
829,1,0
830,1,0
831,1,1
832,1,0
833,1,0
834,1,0
835,1,0
836,1,0
837,1,0
838,1,1
839,1,0
840,1,0
841,1,0
842,1,0
843,1,0
844,1,0
845,1,0
846,1,1
847,1,1
848,1,0
849,1,0
850,1,0
851,1,0
852,1,1
853,1,0
854,1,0
855,1,0
856,1,1
857,1,0
858,1,0
859,1,0
860,1,0
861,1,0
862,1,1
863,1,0
864,1,0
865,1,0
866,1,0
867,1,1
868,1,0
869,1,1
870,1,1
871,1,1
872,1,1
873,1,0
874,1,0
875,1,0
876,1,1
877,1,0
878,1,0
879,1,1
880,1,1
881,1,0
882,1,1
883,1,1
884,1,1
885,1,0
886,1,1
887,1,1
888,0,0
889,0,1
890,0,1
891,0,1
892,0,1
893,0,0
894,0,1
895,0,0
896,0,0
897,0,1
898,0,0
899,0,0
900,0,0
901,0,1
902,0,1
903,0,1
904,0,1
905,0,0
906,0,1
907,0,1
908,0,0
909,0,0
910,0,0
911,0,0
912,0,0
913,0,0
914,0,0
915,0,0
916,0,0
917,0,0
918,0,0
919,0,0
920,0,0
921,0,0
922,0,0
923,0,0
924,0,0
925,0,0
926,0,0
927,0,0
928,0,1
929,0,0
930,0,0
931,0,0
932,0,0
933,0,0
934,0,0
935,0,0
936,0,0
937,0,0
938,0,0
939,0,0
940,0,0
941,0,0
942,0,0
943,0,0
944,0,0
945,0,0
946,0,0
947,0,0
948,0,0
949,0,0
950,0,0
951,0,0
952,0,0
953,0,0
954,0,0
955,0,0
956,0,1
957,0,1
958,0,0
959,0,0
960,0,0
961,0,1
962,0,0
963,0,0
964,0,1
965,0,0
966,0,0
967,0,0
968,0,1
969,0,0
970,0,0
971,0,0
972,0,0
973,0,1
974,0,1
975,0,0
976,0,0
977,0,0
978,0,0
979,0,0
980,0,0
981,0,1
982,0,0
983,0,1
984,0,0
985,0,1
986,0,1
987,0,0
988,0,0
989,0,0
990,0,0
991,0,0
992,0,0
993,0,0
994,0,0
995,0,0
996,0,0
997,0,0
998,0,0
999,0,0
1000,0,0
1001,0,0
1002,0,0
1003,0,0
1004,0,0
1005,0,0
1006,0,0
1007,0,0
1008,0,0
1009,0,0
1010,0,0
1011,0,0
1012,0,1
1013,0,1
1014,0,1
1015,0,1
1016,0,0
1017,0,0
1018,0,0
1019,0,0
1020,0,0
1021,0,0
1022,0,1
1023,0,0
1024,0,1
1025,0,0
1026,0,1
1027,0,0
1028,0,0
1029,0,0
1030,0,1
1031,0,1
1032,0,0
1033,0,0
1034,0,1
1035,0,0
1036,0,0
1037,0,0
1038,0,0
1039,0,1
1040,0,0
1041,0,0
1042,0,0
1043,0,0
1044,0,1
1045,0,0
1046,0,0
1047,0,1
1048,0,0
1049,0,0
1050,0,1
1051,0,0
1052,0,1
1053,0,1
1054,0,0
1055,0,1
1056,0,1
1057,0,1
1058,0,0
1059,0,0
1060,0,0
1061,0,0
1062,0,1
1063,0,1
1064,0,0
1065,0,0
1066,0,0
1067,0,0
1068,0,0
1069,0,0
1070,0,0
1071,0,0
1072,0,0
1073,0,0
1074,0,0
1075,0,0
1076,0,0
1077,0,0
1078,0,0
1079,0,0
1080,0,0
1081,0,0
1082,0,0
1083,0,0
1084,0,0
1085,0,0
1086,0,0
1087,0,0
1088,0,0
1089,0,0
1090,0,1
1091,0,0
1092,0,0
1093,0,0
1094,0,1
1095,0,0
1096,0,0
1097,0,0
1098,0,0
1099,0,1
1100,0,0
1101,0,0
1102,0,0
1103,0,1
1104,0,0
1105,0,0
1106,0,1
1107,0,0
1108,0,0
1109,0,0
1110,0,0
1111,0,0
1112,0,0
1113,0,0
1114,0,1
1115,0,0
1116,0,0
1117,0,0
1118,0,0
1119,0,0
1120,0,0
1121,0,0
1122,0,1
1123,0,0
1124,0,1
1125,0,0
1126,0,0
1127,0,1
1128,0,0
1129,0,0
1130,0,0
1131,0,0
1132,0,0
1133,0,0
1134,0,0
1135,0,0
1136,0,0
1137,0,0
1138,0,0
1139,0,0
1140,0,0
1141,0,0
1142,0,0
1143,0,0
1144,0,1
1145,0,1
1146,0,1
1147,0,0
1148,0,0
1149,0,0
1150,0,0
1151,0,0
1152,0,0
1153,0,0
1154,0,0
1155,0,1
1156,0,0
1157,0,0
1158,0,0
1159,0,0
1160,0,0
1161,0,0
1162,0,0
1163,0,0
1164,0,0
1165,0,0
1166,0,0
1167,0,0
1168,0,0
1169,0,1
1170,0,1
1171,0,0
1172,0,0
1173,0,0
1174,0,0
1175,0,1
1176,0,1
1177,0,0
1178,0,0
1179,0,0
1180,0,0
1181,0,0
1182,0,0
1183,0,0
1184,0,0
1185,0,0
1186,0,0
1187,0,0
1188,0,0
1189,0,0
1190,0,0
1191,0,0
1192,0,0
1193,0,0
1194,0,1
1195,0,0
1196,0,0
1197,0,0
1198,0,0
1199,0,0
1200,0,0
1201,0,0
1202,0,0
1203,0,0
1204,0,0
1205,0,0
1206,0,0
1207,0,0
1208,0,0
1209,0,0
1210,0,0
1211,0,0
1212,0,1
1213,0,0
1214,0,0
1215,0,0
1216,0,0
1217,0,1
1218,0,0
1219,0,0
1220,0,1
1221,0,0
1222,0,0
1223,0,0
1224,0,1
1225,0,0
1226,0,0
1227,0,1
1228,0,0
1229,0,1
1230,0,0
1231,0,1
1232,0,0
1233,0,0
1234,0,0
1235,0,0
1236,0,1
1237,0,0
1238,0,1
1239,0,0
1240,0,1
1241,0,0
1242,0,0
1243,0,0
1244,0,1
1245,0,1
1246,0,0
1247,0,0
1248,0,0
1249,0,1
1250,0,0
1251,0,0
1252,0,1
1253,0,0
1254,0,1
1255,0,1
1256,0,1
1257,0,1
1258,0,0
1259,0,0
1260,0,0
1261,0,0
1262,0,0
1263,0,0
1264,0,0
1265,0,0
1266,0,0
1267,0,0
1268,0,0
1269,0,0
1270,0,0
1271,0,0
1272,0,0
1273,0,0
1274,0,0
1275,0,0
1276,0,0
1277,0,0
1278,0,0
1279,0,0
1280,0,0
1281,0,0
1282,0,1
1283,0,0
1284,0,0
1285,0,1
1286,0,0
1287,0,0
1288,0,1
1289,0,0
1290,0,0
1291,0,0
1292,0,0
1293,0,0
1294,0,1
1295,0,0
1296,0,0
1297,0,0
1298,0,0
1299,0,0
1300,0,0
1301,0,0
1302,0,0
1303,0,0
1304,0,0
1305,0,1
1306,0,0
1307,0,1
1308,0,0
1309,0,0
1310,0,0
1311,0,1
1312,0,1
1313,0,0
1314,0,0
1315,0,0
1316,0,0
1317,0,0
1318,0,0
1319,0,0
1320,0,0
1321,0,1
1322,0,0
1323,0,0
1324,0,0
1325,0,0
1326,0,0
1327,0,0
1328,0,0
1329,0,0
1330,0,0
1331,0,0
1332,0,1
1333,0,0
1334,0,1
1335,0,1
1336,0,0
1337,0,0
1338,0,0
1339,0,0
1340,0,0
1341,0,0
1342,0,0
1343,0,0
1344,0,0
1345,0,0
1346,0,0
1347,0,0
1348,0,0
1349,0,0
1350,0,0
1351,0,0
1352,0,0
1353,0,0
1354,0,0
1355,0,0
1356,0,0
1357,0,0
1358,0,0
1359,0,0
1360,0,0
1361,0,1
1362,0,0
1363,0,0
1364,0,1
1365,0,0
1366,0,0
1367,0,0
1368,0,1
1369,0,0
1370,0,0
1371,0,0
1372,0,0
1373,0,1
1374,0,0
1375,0,0
1376,0,1
1377,0,0
1378,1,1
1379,1,1
1380,1,1
1381,1,1
1382,1,0
1383,1,0
1384,1,1
1385,1,0
1386,1,0
1387,1,1
1388,1,0
1389,1,0
1390,1,1
1391,1,1
1392,1,1
1393,1,0
1394,1,1
1395,1,1
1396,1,1
1397,1,1
1398,1,1
1399,1,1
1400,1,0
1401,1,0
1402,1,1
1403,1,1
1404,1,0
1405,1,0
1406,1,1
1407,1,1
1408,1,0
1409,1,1
1410,1,0
1411,1,1
1412,1,0
1413,1,0
1414,1,0
1415,1,0
1416,1,0
1417,1,1
1418,1,0
1419,1,1
1420,1,0
1421,1,1
1422,1,0
1423,1,0
1424,1,1
1425,1,0
1426,1,0
1427,1,0
1428,1,0
1429,1,1
1430,1,0
1431,1,0
1432,1,0
1433,1,1
1434,1,1
1435,1,0
1436,1,0
1437,1,0
1438,1,0
1439,1,0
1440,1,0
1441,1,0
1442,1,1
1443,1,0
1444,1,0
1445,1,1
1446,1,0
1447,1,0
1448,1,0
1449,1,1
1450,1,1
1451,1,1
1452,1,1
1453,1,0
1454,1,0
1455,1,1
1456,1,1
1457,1,0
1458,1,1
1459,1,1
1460,1,0
1461,1,0
1462,1,0
1463,1,1
1464,1,1
1465,1,1
1466,1,0
1467,1,0
1468,1,0
1469,1,0
1470,1,0
1471,1,0
1472,1,1
1473,1,0
1474,1,0
1475,1,0
1476,1,0
1477,1,1
1478,1,0
1479,1,0
1480,1,1
1481,1,0
1482,1,0
1483,1,0
1484,1,0
1485,1,0
1486,1,0
1487,1,0
1488,1,0
1489,1,0
1490,1,0
1491,1,1
1492,1,0
1493,1,0
1494,1,0
1495,1,0
1496,1,0
1497,1,0
1498,1,0
1499,1,1
1500,1,0
1501,1,1
1502,1,0
1503,1,1
1504,1,0
1505,1,0
1506,1,0
1507,1,1
1508,1,1
1509,1,0
1510,1,1
1511,1,1
1512,1,0
1513,1,1
1514,1,0
1515,1,0
1516,1,1
1517,1,1
1518,1,0
1519,1,1
1520,1,1
1521,1,0
1522,1,0
1523,1,1
1524,1,1
1525,1,0
1526,1,1
1527,1,0
1528,1,1
1529,1,1
1530,1,0
1531,1,1
1532,1,0
1533,1,0
1534,1,1
1535,1,0
1536,1,0
1537,1,0
1538,1,1
1539,1,1
1540,1,1
1541,1,1
1542,1,0
1543,1,1
1544,1,1
1545,1,0
1546,1,0
1547,1,0
1548,1,0
1549,1,1
1550,1,1
1551,1,0
1552,1,0
1553,1,1
1554,1,1
1555,1,1
1556,1,0
1557,1,1
1558,1,0
1559,1,1
1560,1,1
1561,1,0
1562,1,0
1563,1,0
1564,1,1
1565,1,0
1566,1,0
1567,1,0
1568,1,0
1569,1,1
1570,1,0
1571,1,0
1572,1,0
1573,1,0
1574,1,0
1575,1,0
1576,1,0
1577,1,0
1578,1,0
1579,1,0
1580,1,0
1581,1,0
1582,1,0
1583,1,0
1584,1,1
1585,1,0
1586,1,1
1587,1,1
1588,1,1
1589,1,1
1590,1,0
1591,1,1
1592,1,1
1593,1,0
1594,1,1
1595,1,1
1596,1,0
1597,1,1
1598,1,0
1599,1,0
1600,1,1
1601,1,1
1602,1,1
1603,1,0
1604,1,1
1605,1,1
1606,1,1
1607,1,0
1608,1,0
1609,1,0
1610,1,1
1611,1,0
1612,1,0
1613,1,1
1614,1,0
1615,1,1
1616,1,1
1617,1,0
1618,1,1
1619,1,1
1620,1,1
1621,1,1
1622,1,0
1623,1,0
1624,1,0
1625,1,0
1626,1,1
1627,1,0
1628,1,0
1629,1,0
1630,1,0
1631,1,1
1632,1,0
1633,1,0
1634,1,0
1635,1,0
1636,1,0
1637,1,0
1638,1,0
1639,1,1
1640,1,0
1641,1,0
1642,1,1
1643,1,1
1644,1,0
1645,1,0
1646,1,0
1647,1,0
1648,1,0
1649,1,0
1650,1,1
1651,1,1
1652,1,1
1653,1,1
1654,1,0
1655,1,0
1656,1,0
1657,1,0
1658,1,0
1659,1,1
1660,1,1
1661,1,1
1662,1,1
1663,1,1
1664,1,0
1665,1,1
1666,1,0
1667,1,0
1668,1,0
1669,1,0
1670,1,1
1671,1,1
1672,1,0
1673,1,0
1674,1,1
1675,1,1
1676,1,0
1677,1,1
1678,1,0
1679,1,1
1680,1,0
1681,1,1
1682,1,0
1683,1,1
1684,1,0
1685,1,1
1686,1,1
1687,1,1
1688,1,0
1689,1,1
1690,1,0
1691,1,1
1692,1,0
1693,1,1
1694,1,0
1695,1,0
1696,1,1
1697,1,0
1698,1,1
1699,1,1
1700,1,1
1701,1,1
1702,1,1
1703,1,1
1704,1,1
1705,1,1
1706,1,1
1707,1,0
1708,1,0
1709,1,1
1710,1,0
1711,1,0
1712,1,1
1713,1,0
1714,1,1
1715,1,0
1716,1,0
1717,1,0
1718,1,0
1719,1,0
1720,1,0
1721,1,0
1722,1,0
1723,1,1
1724,1,1
1725,1,1
1726,1,1
1727,1,0
1728,1,1
1729,1,1
1730,1,1
1731,1,1
1732,1,1
1733,1,0
1734,1,0
1735,1,0
1736,1,1
1737,1,1
1738,1,0
1739,1,0
1740,1,1
1741,1,0
1742,1,1
1743,1,1
1744,1,1
1745,1,0
1746,1,1
1747,1,0
1748,1,0
1749,1,0
1750,1,0
1751,1,1
1752,1,0
1753,1,1
1754,1,0
1755,1,1
1756,1,0
1757,1,1
1758,1,0
1759,1,0
1760,1,0
1761,1,0
1762,1,0
1763,1,0
1764,1,0
1765,1,0
1766,1,0
1767,1,0
1768,1,0
1769,1,1
1770,1,0
1771,1,0
1772,1,0
1773,1,0
1774,1,0
1775,1,1
1776,1,1
1777,1,1
1778,1,0
1779,1,1
1780,1,0
1781,1,0
1782,1,0
1783,1,0
1784,1,0
1785,1,0
1786,1,0
1787,1,0
1788,1,1
1789,1,0
1790,1,1
1791,1,1
1792,1,1
1793,1,1
1794,1,1
1795,1,0
1796,1,1
1797,1,1
1798,1,1
1799,1,0
1800,1,0
1801,1,0
1802,1,1
1803,1,1
1804,1,0
1805,1,1
1806,1,1
1807,1,0
1808,1,1
1809,1,1
1810,1,1
1811,1,0
1812,1,1
1813,1,0
1814,1,0
1815,1,1
1816,1,1
1817,1,0
1818,1,0
1819,1,1
1820,1,1
1821,1,1
1822,1,0
1823,1,1
1824,1,1
1825,1,0
1826,1,0
1827,1,0
1828,1,0
1829,1,0
1830,1,1
1831,1,1
1832,1,1
1833,1,1
1834,1,1
1835,1,0
1836,1,0
1837,1,1
1838,1,1
1839,1,0
1840,1,0
1841,1,1
1842,1,1
1843,1,1
1844,1,1
1845,1,1
1846,1,1
1847,1,0
1848,1,0
1849,1,1
1850,1,0
1851,1,0
1852,1,1
1853,1,0
1854,1,1
1855,1,1
1856,1,0
1857,1,0
1858,1,0
1859,1,0
1860,1,0
1861,1,1
1862,1,0
1863,1,0
1864,1,1
1865,1,0
1866,1,1
1867,1,0
1868,1,0
1869,1,1
1870,1,1
1871,1,0
1872,1,1
1873,1,0
1874,1,1
1875,1,1
1876,1,0
1877,1,1
1878,1,1
1879,1,0
1880,1,0
1881,1,0
1882,1,0
1883,1,0
1884,1,1
1885,1,0
1886,1,0
1887,1,1
1888,1,0
1889,1,1
1890,1,0
1891,1,0
1892,1,0
1893,1,0
1894,1,0
1895,1,0
1896,1,0
1897,1,0
1898,1,0
1899,1,0
1900,1,0
1901,1,0
1902,1,0
1903,1,0
1904,1,0
1905,1,1
1906,1,1
1907,1,0
1908,1,0
1909,1,0
1910,1,0
1911,1,0
1912,1,0
1913,1,0
1914,1,0
1915,1,0
1916,1,0
1917,1,0
1918,1,0
1919,1,0
1920,1,0
1921,1,0
1922,1,0
1923,1,0
1924,1,0
1925,1,0
1926,1,1
1927,1,1
1928,1,1
1929,1,1
1930,1,1
1931,1,1
1932,1,1
1933,1,1
1934,1,0
1935,1,0
1936,1,1
1937,1,1
1938,1,1
1939,1,0
1940,1,0
1941,1,1
1942,1,1
1943,1,1
1944,1,1
1945,1,1
1946,1,1
1947,1,0
1948,0,0
1949,0,0
1950,0,0
1951,0,1
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,1
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,1
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,1
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
2020,0,0
2021,0,0
2022,0,0
2023,0,0
2024,0,0
2025,0,0
2026,0,0
2027,0,0
2028,0,0
2029,0,0
2030,0,0
2031,0,0
2032,0,0
2033,0,0
2034,0,0
2035,0,0
2036,0,0
2037,0,0
2038,0,0
2039,0,0
2040,0,0
2041,0,0
2042,0,1
2043,0,0
2044,0,0
2045,0,0
2046,0,0
2047,0,0
2048,1,0
2049,1,0
2050,1,0
2051,1,0
2052,1,1
2053,1,1
2054,1,1
2055,1,1
2056,1,1
2057,1,1
2058,1,0
2059,1,1
2060,1,1
2061,1,0
2062,1,1
2063,1,0
2064,1,1
2065,1,1
2066,1,0
2067,1,0
2068,1,1
2069,1,0
2070,1,1
2071,1,0
2072,1,0
2073,1,1
2074,1,1
2075,1,0
2076,1,0
2077,1,1
2078,1,1
2079,1,0
2080,1,1
2081,1,0
2082,1,1
2083,1,1
2084,1,1
2085,1,1
2086,1,1
2087,1,0
2088,1,0
2089,1,1
2090,1,0
2091,1,0
2092,1,0
2093,1,0
2094,1,0
2095,1,1
2096,1,0
2097,1,0
2098,1,0
2099,1,0
2100,1,1
2101,1,1
2102,1,0
2103,1,0
2104,1,1
2105,1,1
2106,1,0
2107,1,0
2108,1,0
2109,1,0
2110,1,0
2111,1,0
2112,1,1
2113,1,0
2114,1,0
2115,1,0
2116,1,0
2117,1,1
2118,1,0
2119,1,1
2120,1,1
2121,1,0
2122,1,0
2123,1,0
2124,1,1
2125,1,1
2126,1,1
2127,1,0
2128,1,1
2129,1,0
2130,1,0
2131,1,1
2132,1,1
2133,1,0
2134,1,1
2135,1,1
2136,1,0
2137,1,0
2138,1,0
2139,1,1
